0	0
5.5	1.37634
11	2.7469
16.5	4.13071
22	5.49794
27.5	6.87898
33	8.26162
38.5	9.64286
44	11.0257
49.5	12.4141
55	13.8233
60.5	15.2654
66	16.7047
71.5	18.188
77	19.6974
82.5	21.2652
88	22.8464
93.5	24.5129
99	26.2423
104.5	27.9705
110	29.7829
115.5	31.6715
121	33.6166
126.5	35.5451
132	37.6054
137.5	39.7235
143	41.8517
148.5	44.0847
154	46.2537
159.5	48.5149
165	50.9165
170.5	53.2131
176	55.5919
181.5	58.0059
187	60.3972
192.5	62.7196
198	65.0721
203.5	67.4653
209	69.8227
214.5	72.0492
220	74.3744
225.5	76.6529
231	78.7668
236.5	80.738
242	82.8497
247.5	84.7934
253	86.7436
258.5	88.5436
264	90.2546
269.5	91.9076
275	93.3735
280.5	94.8109
286	96.2086
291.5	97.4703
297	98.6393
302.5	99.6695
308	100.694
313.5	101.628
319	102.452
324.5	103.173
330	103.895
335.5	104.495
341	104.983
346.5	105.484
352	105.91
357.5	106.271
363	106.604
368.5	106.871
374	107.112
379.5	107.286
385	107.411
390.5	107.554
396	107.655
401.5	107.714
407	107.764
412.5	107.795
418	107.799
423.5	107.798
429	107.781
434.5	107.75
440	107.727
445.5	107.67
451	107.631
456.5	107.587
462	107.524
467.5	107.469
473	107.403
478.5	107.343
484	107.284
489.5	107.217
495	107.154
500.5	107.092
506	107.025
511.5	106.965
517	106.901
522.5	106.843
528	106.786
533.5	106.737
539	106.683
544.5	106.627
550	106.583
