2	1.03678
4	1.03666
6	1.0365
8	1.03655
10	1.03637
12	1.0367
14	1.03673
16	1.03655
18	1.03677
20	1.03667
22	1.0367
24	1.03651
26	1.03656
28	1.03671
30	1.03634
32	1.03659
34	1.0366
36	1.03652
38	1.03659
40	1.03669
42	1.03644
44	1.03671
46	1.03681
48	1.03647
50	1.03642
52	1.0363
54	1.03684
56	1.03647
58	1.03666
60	1.03658
62	1.03657
64	1.03629
66	1.0365
68	1.03685
70	1.03653
72	1.03664
74	1.03683
76	1.03655
78	1.03671
80	1.03659
82	1.03666
84	1.0367
86	1.03643
88	1.03673
90	1.03665
92	1.03701
94	1.03659
96	1.03636
98	1.03653
100	1.0365
102	1.03649
104	1.03661
106	1.03656
108	1.03636
110	1.03675
112	1.03668
114	1.03666
116	1.03654
118	1.0366
120	1.03683
122	1.03671
124	1.03678
126	1.03666
128	1.0367
130	1.03648
132	1.03659
134	1.03661
136	1.03674
138	1.03645
140	1.03679
142	1.03689
144	1.03641
146	1.03677
148	1.03655
150	1.03669
152	1.03685
154	1.03672
156	1.03659
158	1.03667
160	1.03638
162	1.03682
164	1.03638
166	1.03675
168	1.03665
170	1.03677
172	1.03655
174	1.0366
176	1.03649
178	1.03642
180	1.03657
182	1.03657
184	1.03685
186	1.03682
188	1.03667
190	1.03663
192	1.03679
194	1.03661
196	1.03641
198	1.03678
200	1.03676
