0	0
5.5	0
11	0
16.5	0
22	0
27.5	0
33	0
38.5	0
44	0
49.5	0
55	0
60.5	0
66	0
71.5	0
77	0
82.5	-1.15014
88	-1.1171
93.5	-1.06512
99	-0.976284
104.5	-0.907031
110	-0.833509
115.5	-0.763885
121	-0.710806
126.5	-0.673337
132	-0.611274
137.5	-0.561121
143	-0.479073
148.5	-0.475996
154	-0.442076
159.5	-0.388311
165	-0.342692
170.5	-0.322458
176	-0.291889
181.5	-0.291268
187	-0.257969
192.5	-0.254899
198	-0.214209
203.5	-0.197019
209	-0.183749
214.5	-0.166064
220	-0.159307
225.5	-0.148551
231	-0.133743
236.5	-0.112246
242	-0.110811
247.5	-0.108142
253	-0.105909
258.5	-0.0897703
264	-0.0939045
269.5	-0.0822911
275	-0.0712906
280.5	-0.068808
286	-0.0641615
291.5	-0.0623706
297	-0.0615459
302.5	-0.0463986
308	-0.0499421
313.5	-0.0452093
319	-0.0475699
324.5	-0.0341759
330	-0.0357704
335.5	-0.0328607
341	-0.029777
346.5	-0.0308796
352	-0.0225353
357.5	-0.0264079
363	-0.0249146
368.5	-0.024828
374	-0.0183166
379.5	-0.0210379
385	-0.0187302
390.5	-0.0125892
396	-0.0194019
401.5	-0.0152872
407	-0.0164855
412.5	-0.0097886
418	-0.0162296
423.5	-0.0110375
429	-0.0122944
434.5	-0.00991993
440	-0.00845844
445.5	-0.0070708
451	-0.00833751
456.5	-0.00712048
462	-0.00755502
467.5	-0.00601583
473	-0.00443875
478.5	-0.00463098
484	-0.00551449
489.5	-0.0069521
495	-0.0039007
500.5	-0.0046166
506	-0.00435122
511.5	-0.0030275
517	-0.0033826
522.5	-0.00392137
528	-0.0040983
533.5	-0.0031696
539	-0.00418388
544.5	-0.00608889
550	-0.000863061
