2	-0.223274
4	-0.223954
6	-0.224546
8	-0.222551
10	-0.2246
12	-0.224467
14	-0.223165
16	-0.223782
18	-0.223595
20	-0.223999
22	-0.223731
24	-0.22301
26	-0.222227
28	-0.223365
30	-0.223841
32	-0.224498
34	-0.223851
36	-0.224849
38	-0.223219
40	-0.224226
42	-0.224448
44	-0.223966
46	-0.223263
48	-0.22411
50	-0.224101
52	-0.224444
54	-0.22309
56	-0.223956
58	-0.223934
60	-0.224219
62	-0.224288
64	-0.223158
66	-0.224175
68	-0.223336
70	-0.22337
72	-0.222791
74	-0.224247
76	-0.224443
78	-0.223294
80	-0.22215
82	-0.224963
84	-0.22279
86	-0.222362
88	-0.223196
90	-0.223544
92	-0.222458
94	-0.224246
96	-0.224272
98	-0.223991
100	-0.223606
102	-0.223007
104	-0.222674
106	-0.223587
108	-0.223734
110	-0.223776
112	-0.223118
114	-0.223777
116	-0.224631
118	-0.223956
120	-0.222814
122	-0.223135
124	-0.223987
126	-0.22368
128	-0.222954
130	-0.225177
132	-0.222902
134	-0.222664
136	-0.223666
138	-0.224824
140	-0.222904
142	-0.223178
144	-0.224385
146	-0.221888
148	-0.224409
150	-0.22352
152	-0.222162
154	-0.223534
156	-0.223497
158	-0.224032
160	-0.221736
162	-0.223982
164	-0.224688
166	-0.222952
168	-0.224421
170	-0.222931
172	-0.223303
174	-0.223339
176	-0.223069
178	-0.223437
180	-0.22345
182	-0.224278
184	-0.223193
186	-0.223927
188	-0.223051
190	-0.223665
192	-0.223394
194	-0.223542
196	-0.223953
198	-0.223239
200	-0.224469
